CHR	START	END	INDEX	SOX2
chr1	198933187	198934187	873	1
chr1	198978164	198979164	874	1
chr1	199017573	199018573	875	0
chr1	199154350	199155350	876	0
chr1	199681893	199682893	877	1
chr1	200084261	200085261	878	0
chr1	200400664	200401664	879	0
chr1	200725479	200726479	880	1
chr1	200795759	200796759	881	0
chr1	200846098	200847098	882	0
chr1	200858726	200859726	883	1
chr1	201339819	201340819	884	1
chr1	201751503	201752503	885	1
chr1	202441970	202442970	886	1
chr1	202526772	202527772	887	0
chr1	202545187	202546187	888	0
chr1	202712861	202713861	889	0
chr1	202731085	202732085	890	0
chr1	204289746	204290746	891	0
chr1	205609086	205610086	892	1
chr1	205615961	205616961	893	0
chr1	205998303	205999303	894	0
chr1	206593775	206594775	895	1
chr1	206849621	206850621	896	0
chr1	206984551	206985551	897	0
chr1	207129563	207130563	898	1
chr1	207343620	207344620	899	0
chr1	207493223	207494223	900	1
chr1	207601244	207602244	901	0
chr1	207690630	207691630	902	1
chr1	207944227	207945227	903	0
chr1	208701569	208702569	904	1
chr1	209202848	209203848	905	0
chr1	209223452	209224452	906	0
chr1	209503672	209504672	907	1
chr1	209556215	209557215	908	0
chr1	209725274	209726274	909	0
chr1	209953333	209954333	910	1
chr1	210011821	210012821	911	1
chr1	210060270	210061270	912	1
chr1	210060583	210061583	913	1
chr1	210061475	210062475	914	0
chr1	210072994	210073994	915	0
chr1	210117519	210118519	916	0
chr1	210151783	210152783	917	0
chr1	210537630	210538630	918	1
chr1	211005806	211006806	919	1
chr1	211103116	211104116	920	1
chr1	211163974	211164974	921	1
chr1	211307698	211308698	922	1
chr1	211572732	211573732	923	0
chr1	211797632	211798632	924	1
chr1	212005961	212006961	925	1
chr1	212010265	212011265	926	1
chr1	212061066	212062066	927	0
chr1	212290328	212291328	928	0
chr1	212862134	212863134	929	1
chr1	213054985	213055985	930	1
chr1	213100811	213101811	931	0
chr1	213121450	213122450	932	0
chr1	213125509	213126509	933	1
chr1	213127600	213128600	934	1
chr1	213173551	213174551	935	1
chr1	213232784	213233784	936	1
chr1	213238518	213239518	937	1
chr1	213245764	213246764	938	1
chr1	213251331	213252331	939	0
chr1	213268814	213269814	940	0
chr1	214016428	214017428	941	1
chr1	214441337	214442337	942	0
chr1	214714178	214715178	943	0
chr1	214891103	214892103	944	0
chr1	214979832	214980832	945	1
chr1	215019632	215020632	946	1
chr1	215211007	215212007	947	0
chr1	215274446	215275446	948	0
chr1	215386575	215387575	949	0
chr1	215390835	215391835	950	1
chr1	215465980	215466980	951	0
chr1	215784726	215785726	952	0
chr1	215820773	215821773	953	1
chr1	215914501	215915501	954	1
chr1	215936212	215937212	955	1
chr1	216171668	216172668	956	0
chr1	216213892	216214892	957	1
chr1	216372605	216373605	958	0
chr1	216540793	216541793	959	1
chr1	217251593	217252593	960	1
chr1	217736371	217737371	961	1
chr1	218174590	218175590	962	1
chr1	218182067	218183067	963	0
chr1	218211162	218212162	964	1
chr1	218223812	218224812	965	0
chr1	218267968	218268968	966	1
chr1	218489228	218490228	967	1
chr1	218489824	218490824	968	1
chr1	218746196	218747196	969	1
chr1	218806981	218807981	970	1
chr1	218957544	218958544	971	0
chr1	218976581	218977581	972	1
chr1	219017557	219018557	973	1
chr1	219018277	219019277	974	0
chr1	219089973	219090973	975	0
chr1	219157385	219158385	976	1
chr1	219170778	219171778	977	0
chr1	219186526	219187526	978	1
chr1	219232564	219233564	979	0
chr1	219302442	219303442	980	0
chr1	220136365	220137365	981	0
chr1	220522267	220523267	982	1
chr1	220729698	220730698	983	0
chr1	220835734	220836734	984	1
chr1	220911448	220912448	985	0
chr1	220925299	220926299	986	1
chr1	220987426	220988426	987	1
chr1	221367314	221368314	988	1
chr1	221428370	221429370	989	1
chr1	221441773	221442773	990	1
chr1	221490169	221491169	991	1
chr1	221535961	221536961	992	0
chr1	221661102	221662102	993	0
chr1	221769008	221770008	994	1
chr1	221797005	221798005	995	0
chr1	222027630	222028630	996	0
chr1	222592480	222593480	997	1
chr1	222777162	222778162	998	0
chr1	222837064	222838064	999	0
chr1	222844290	222845290	1000	1
chr1	222866456	222867456	1001	0
chr1	223160408	223161408	1002	0
chr1	224108711	224109711	1003	0
chr1	224401639	224402639	1004	0
chr1	224430508	224431508	1005	0
chr1	225601813	225602813	1006	1
chr1	226313800	226314800	1007	0
chr1	226783674	226784674	1008	0
chr1	227067342	227068342	1009	0
chr1	227068359	227069359	1010	0
chr1	227068857	227069857	1011	0
chr1	227126940	227127940	1012	0
chr1	227240601	227241601	1013	0
chr1	227807842	227808842	1014	0
chr1	228460354	228461354	1015	1
chr1	228800542	228801542	1016	0
chr1	228844435	228845435	1017	1
chr1	229079733	229080733	1018	1
chr1	229266287	229267287	1019	0
chr1	229862631	229863631	1020	1
chr1	229903038	229904038	1021	1
chr1	230182946	230183946	1022	0
chr1	230926581	230927581	1023	1
chr1	230952129	230953129	1024	1
chr1	231045030	231046030	1025	0
chr1	231333607	231334607	1026	1
chr1	231423376	231424376	1027	0
chr1	231544802	231545802	1028	1
chr1	231597896	231598896	1029	0
chr1	232124028	232125028	1030	0
chr1	232522576	232523576	1031	0
chr1	232565180	232566180	1032	0
chr1	232566016	232567016	1033	0
chr1	232809478	232810478	1034	0
chr1	232953270	232954270	1035	1
chr1	233260940	233261940	1036	0
chr1	233364956	233365956	1037	0
chr1	233616133	233617133	1038	0
chr1	234338394	234339394	1039	1
chr1	234346379	234347379	1040	0
chr1	234350544	234351544	1041	1
chr1	234718263	234719263	1042	1
chr1	235166832	235167832	1043	0
chr1	235223595	235224595	1044	0
chr1	235320603	235321603	1045	1
chr1	235331323	235332323	1046	1
chr1	235407721	235408721	1047	1
chr1	235505950	235506950	1048	1
chr1	235694033	235695033	1049	1
chr1	235735866	235736866	1050	1
chr1	235847071	235848071	1051	1
chr1	236218102	236219102	1052	1
chr1	239853970	239854970	1053	0
chr1	240101800	240102800	1054	0
chr1	240384509	240385509	1055	0
chr1	240402624	240403624	1056	0
chr1	240429008	240430008	1057	1
chr1	240857868	240858868	1058	1
chr1	240955667	240956667	1059	1
chr1	241736341	241737341	1060	0
chr1	243251665	243252665	1061	1
chr1	243440191	243441191	1062	0
chr1	243537682	243538682	1063	1
chr1	243539576	243540576	1064	0
chr1	243556744	243557744	1065	1
chr1	243679778	243680778	1066	0
chr1	243706756	243707756	1067	1
chr1	243735964	243736964	1068	0
chr1	243780916	243781916	1069	1
chr1	244109155	244110155	1070	0
chr1	244329203	244330203	1071	0
chr1	244399345	244400345	1072	1
chr1	244422749	244423749	1073	0
chr1	244790215	244791215	1074	1
chr1	245624616	245625616	1075	1
chr1	246336174	246337174	1076	1
chr1	246895791	246896791	1077	0
chr1	248892586	248893586	1078	1
chr1	248893280	248894280	1079	0
chr1	248904627	248905627	1080	0
chr10	425898	426898	1	0
chr10	1078387	1079387	2	0
chr10	3005059	3006059	3	1
chr10	3498401	3499401	4	1
chr10	3575365	3576365	5	0
chr10	3987735	3988735	6	0
chr10	4374786	4375786	7	1
chr10	4375576	4376576	8	1
chr10	4438403	4439403	9	0
chr10	4595745	4596745	10	0
chr10	4869579	4870579	11	1
chr10	4905991	4906991	12	1
chr10	5686110	5687110	13	1
chr10	5686665	5687665	14	1
chr10	5724527	5725527	15	0
chr10	5810275	5811275	16	1
chr10	6358726	6359726	17	1
chr10	6682029	6683029	18	0
chr10	7926670	7927670	19	0
chr10	7931282	7932282	20	1
chr10	9252433	9253433	21	0
chr10	9319842	9320842	22	0
chr10	10917846	10918846	23	1
chr10	11151794	11152794	24	1
chr10	13457251	13458251	25	0
chr10	14006091	14007091	26	1
chr10	14155779	14156779	27	0
chr10	14915461	14916461	28	0
chr10	15594423	15595423	29	1
chr10	16407769	16408769	30	1
chr10	17190305	17191305	31	1
chr10	17606261	17607261	32	0
chr10	17658461	17659461	33	0
chr10	17694527	17695527	34	0
chr10	17867443	17868443	35	0
chr10	17867751	17868751	36	0
chr10	17972346	17973346	37	0
chr10	21114553	21115553	38	1
chr10	21115026	21116026	39	1
chr10	21132279	21133279	40	1
chr10	21503868	21504868	41	0
chr10	21572786	21573786	42	1
chr10	21576738	21577738	43	1
chr10	21578494	21579494	44	1
chr10	21647919	21648919	45	0
chr10	21714721	21715721	46	1
chr10	21730918	21731918	47	1
chr10	21790755	21791755	48	1
chr10	21883756	21884756	49	0
chr10	21891818	21892818	50	0
chr10	22518909	22519909	51	1
chr10	22519115	22520115	52	1
chr10	22608752	22609752	53	0
chr10	22874021	22875021	54	0
chr10	23015536	23016536	55	0
chr10	23441407	23442407	56	1
chr10	24405802	24406802	57	0
chr10	24588822	24589822	58	0
chr10	24680687	24681687	59	0
chr10	24705312	24706312	60	0
chr10	24931515	24932515	61	0
chr10	24931786	24932786	62	0
chr10	25197237	25198237	63	1
chr10	26815741	26816741	64	0
chr10	26819047	26820047	65	1
chr10	27074645	27075645	66	1
chr10	27156777	27157777	67	1
chr10	27538552	27539552	68	0
chr10	27539549	27540549	69	1
chr10	27582469	27583469	70	1
chr10	27886370	27887370	71	1
chr10	28115420	28116420	72	1
chr10	28115763	28116763	73	1
chr10	28118699	28119699	74	1
chr10	28179490	28180490	75	0
chr10	28179705	28180705	76	1
chr10	28550849	28551849	77	0
chr10	28695236	28696236	78	0
chr10	28823611	28824611	79	0
chr10	29723317	29724317	80	0
chr10	30250283	30251283	81	1
chr10	30250798	30251798	82	1
chr10	30959545	30960545	83	0
chr10	31239477	31240477	84	1
chr10	31335339	31336339	85	0
chr10	31344211	31345211	86	1
chr10	31359508	31360508	87	0
chr10	31503457	31504457	88	1
chr10	31515714	31516714	89	0
chr10	31527517	31528517	90	1
chr10	31899539	31900539	91	1
chr10	32034838	32035838	92	0
chr10	32070626	32071626	93	0
chr10	32368476	32369476	94	0
chr10	32411584	32412584	95	1
chr10	32744021	32745021	96	1
chr10	32851068	32852068	97	1
chr10	32932026	32933026	98	0
chr10	32949081	32950081	99	1
chr10	33098526	33099526	100	0
chr10	33100694	33101694	101	1
chr10	33270683	33271683	102	0
chr10	33362985	33363985	103	0
chr10	33436992	33437992	104	1
chr10	34322294	34323294	105	0
chr10	34323238	34324238	106	0
chr10	34371509	34372509	107	0
chr10	34761237	34762237	108	0
chr10	34801695	34802695	109	1
chr10	34801989	34802989	110	1
chr10	35030752	35031752	111	1
chr10	35132188	35133188	112	0
chr10	35132532	35133532	113	0
chr10	35319727	35320727	114	0
chr10	35320086	35321086	115	0
chr10	35438137	35439137	116	1
chr10	35733273	35734273	117	0
chr10	36042331	36043331	118	0
chr10	42545332	42546332	119	1
chr10	42800894	42801894	120	1
chr10	42801106	42802106	121	1
chr10	42923069	42924069	122	0
chr10	43155397	43156397	123	1
chr10	43829119	43830119	124	1
chr10	44162696	44163696	125	0
chr10	44163096	44164096	126	0
chr10	44220256	44221256	127	1
chr10	44221122	44222122	128	1
chr10	44296515	44297515	129	1
chr10	44605422	44606422	130	0
chr10	44771125	44772125	131	0
chr10	44942312	44943312	132	1
chr10	45356679	45357679	133	1
chr10	45496459	45497459	134	1
chr10	45508873	45509873	135	1
chr10	45513349	45514349	136	0
chr10	45578565	45579565	137	1
chr10	45584959	45585959	138	0
chr10	45652191	45653191	139	1
chr10	45809734	45810734	140	0
chr10	46041855	46042855	141	0
chr10	46099841	46100841	142	0
chr10	46175523	46176523	143	0
chr10	47018064	47019064	144	0
chr10	48336308	48337308	145	0
chr10	48394388	48395388	146	1
chr10	48396224	48397224	147	0
chr10	48424369	48425369	148	0
chr10	48573406	48574406	149	0
chr10	48645256	48646256	150	1
chr10	48646040	48647040	151	1
chr10	48861418	48862418	152	1
chr10	49160200	49161200	153	1
chr10	49461657	49462657	154	0
chr10	49468287	49469287	155	0
chr10	49486781	49487781	156	1
chr10	49830219	49831219	157	0
chr10	49830548	49831548	158	0
chr10	50410733	50411733	159	1
chr10	50498196	50499196	160	1
chr10	50509542	50510542	161	1
chr10	50517315	50518315	162	0
chr10	50620075	50621075	163	1
chr10	50798178	50799178	164	0
chr10	51076633	51077633	165	1
chr10	51168367	51169367	166	0
chr10	51209289	51210289	167	1
chr10	51530746	51531746	168	1
chr10	51564488	51565488	169	0
chr10	51760853	51761853	170	0
chr10	51955379	51956379	171	1
chr10	52001818	52002818	172	0
chr10	52100371	52101371	173	0
chr10	52152817	52153817	174	0
chr10	52333842	52334842	175	0
chr10	52489980	52490980	176	1
chr10	52632293	52633293	177	0
chr10	52754055	52755055	178	0
chr10	52994444	52995444	179	0
chr10	53212423	53213423	180	0
chr10	55141556	55142556	181	0
chr10	55243125	55244125	182	1
chr10	55345576	55346576	183	1
chr10	55360147	55361147	184	1
chr10	57624717	57625717	185	1
chr10	57652024	57653024	186	1
chr10	57809783	57810783	187	0
chr10	57872836	57873836	188	0
chr10	57949969	57950969	189	0
chr10	58111023	58112023	190	1
chr10	58249085	58250085	191	1
chr10	58343163	58344163	192	0
chr10	58343755	58344755	193	1
chr10	58381402	58382402	194	0
chr10	58390003	58391003	195	1
chr10	58746272	58747272	196	0
chr10	58768462	58769462	197	0
chr10	58819448	58820448	198	1
chr10	58831240	58832240	199	0
chr10	58891551	58892551	200	0
chr10	59111702	59112702	201	1
chr10	59219496	59220496	202	1
chr10	59245422	59246422	203	1
chr10	59247351	59248351	204	0
chr10	59383279	59384279	205	0
chr10	59813999	59814999	206	0
chr10	60169034	60170034	207	1
chr10	60172299	60173299	208	0
chr10	60525871	60526871	209	0
chr10	60708534	60709534	210	1
chr10	60781420	60782420	211	1
chr10	60786820	60787820	212	0
chr10	61010982	61011982	213	1
chr10	61095822	61096822	214	1
chr10	61202748	61203748	215	1
chr10	61204838	61205838	216	0
chr10	61217720	61218720	217	0
chr10	61261837	61262837	218	0
chr10	61354920	61355920	219	0
chr10	61479877	61480877	220	0
chr10	61524722	61525722	221	1
chr10	61562703	61563703	222	0
chr10	61563078	61564078	223	0
chr10	61661208	61662208	224	0
chr10	61832528	61833528	225	0
chr10	61941273	61942273	226	1
chr10	61943681	61944681	227	0
chr10	61968394	61969394	228	0
chr10	61973776	61974776	229	0
chr10	62199254	62200254	230	0
chr10	62295437	62296437	231	0
chr10	62296078	62297078	232	0
chr10	62507076	62508076	233	0
chr10	62545649	62546649	234	0
chr10	62987311	62988311	235	0
chr10	63199337	63200337	236	0
chr10	63240455	63241455	237	0
chr10	63266272	63267272	238	0
chr10	63332414	63333414	239	0
chr10	63427961	63428961	240	0
chr10	63585317	63586317	241	0
chr10	64431124	64432124	242	0
chr10	64866828	64867828	243	0
chr10	65608477	65609477	244	0
chr10	66589200	66590200	245	0
chr10	66622536	66623536	246	1
chr10	66769750	66770750	247	1
chr10	66833585	66834585	248	0
chr10	66954890	66955890	249	1
chr10	67098102	67099102	250	0
chr10	67345290	67346290	251	1
chr10	67423245	67424245	252	0
chr10	67932869	67933869	253	0
chr10	67933442	67934442	254	0
chr10	67936784	67937784	255	0
chr10	67953036	67954036	256	0
chr10	67988979	67989979	257	0
chr10	68032906	68033906	258	0
chr10	68136770	68137770	259	1
chr10	68156517	68157517	260	0
chr10	68361013	68362013	261	1
chr10	68934646	68935646	262	0
chr10	68973384	68974384	263	0
chr10	69137720	69138720	264	0
chr10	69270413	69271413	265	0
chr10	70020979	70021979	266	0
chr10	70864048	70865048	267	1
chr10	71099480	71100480	268	1
chr10	71113480	71114480	269	1
chr10	71204767	71205767	270	0
chr10	72145331	72146331	271	0
chr10	72446805	72447805	272	1
chr10	72538085	72539085	273	1
chr10	72587953	72588953	274	0
chr10	72672011	72673011	275	1
chr10	72774268	72775268	276	0
chr10	72826713	72827713	277	0
chr10	72839880	72840880	278	1
chr10	73094369	73095369	279	0
chr10	73265284	73266284	280	1
chr10	73384925	73385925	281	0
chr10	74197668	74198668	282	1
chr10	74235992	74236992	283	0
chr10	74254340	74255340	284	0
chr10	74262311	74263311	285	1
chr10	74281793	74282793	286	0
chr10	74405752	74406752	287	0
chr10	74489051	74490051	288	1
chr10	74537095	74538095	289	1
chr10	74576276	74577276	290	0
chr10	74616013	74617013	291	0
chr10	76394438	76395438	292	0
chr10	76395022	76396022	293	1
chr10	76419041	76420041	294	1
chr10	77056734	77057734	295	0
chr10	77192208	77193208	296	1
chr10	78120588	78121588	297	1
chr10	78322717	78323717	298	1
chr10	78879850	78880850	299	1
chr10	79041516	79042516	300	1
chr10	80484091	80485091	301	0
chr10	80556000	80557000	302	1
chr10	82998634	82999634	303	0
chr10	83420074	83421074	304	1
chr10	84317277	84318277	305	1
chr10	84333391	84334391	306	0
chr10	84354872	84355872	307	0
chr10	84456283	84457283	308	0
chr10	84468933	84469933	309	0
chr10	84492067	84493067	310	0
chr10	84531141	84532141	311	1
chr10	84870805	84871805	312	1
chr10	86458550	86459550	313	0
chr10	86474323	86475323	314	1
chr10	86620701	86621701	315	0
chr10	87403904	87404904	316	1
chr10	87506767	87507767	317	1
chr10	87721705	87722705	318	0
chr10	87874315	87875315	319	1
chr10	87926189	87927189	320	0
chr10	88249755	88250755	321	0
chr10	88314612	88315612	322	0
chr10	88362011	88363011	323	0
chr10	89148789	89149789	324	1
chr10	89172496	89173496	325	0
chr10	89616821	89617821	326	0
chr10	89617220	89618220	327	0
chr10	89631304	89632304	328	1
chr10	89639716	89640716	329	1
chr10	89680858	89681858	330	0
chr10	89705195	89706195	331	1
chr10	89705759	89706759	332	1
chr10	89729532	89730532	333	0
chr10	89733080	89734080	334	0
chr10	89825164	89826164	335	1
chr10	90239912	90240912	336	1
chr10	90450105	90451105	337	1
chr10	90578243	90579243	338	1
chr10	90706283	90707283	339	0
chr10	90883170	90884170	340	0
chr10	91144618	91145618	341	1
chr10	91328740	91329740	342	0
chr10	91396370	91397370	343	1
chr10	91414773	91415773	344	1
chr10	91494101	91495101	345	0
chr10	91720247	91721247	346	0
chr10	91779371	91780371	347	1
chr10	91790813	91791813	348	0
chr10	91956853	91957853	349	1
chr10	91960807	91961807	350	0
chr10	91961619	91962619	351	0
chr10	91972737	91973737	352	0
chr10	91992257	91993257	353	0
chr10	92141781	92142781	354	1
chr10	92158283	92159283	355	1
chr10	92229804	92230804	356	0
chr10	92230164	92231164	357	0
chr10	92311941	92312941	358	1
chr10	92545424	92546424	359	1
chr10	92758654	92759654	360	1
chr10	92874610	92875610	361	1
chr10	92875006	92876006	362	1
chr10	92876758	92877758	363	0
chr10	92909736	92910736	364	0
chr10	93100184	93101184	365	1
chr10	93106162	93107162	366	0
chr10	93699758	93700758	367	0
chr10	94347887	94348887	368	1
chr10	95748619	95749619	369	1
chr10	96008899	96009899	370	1
chr10	96048436	96049436	371	1
chr10	96120602	96121602	372	1
chr10	96532717	96533717	373	0
chr10	96551246	96552246	374	1
chr10	96899754	96900754	375	1
chr10	96909027	96910027	376	0
chr10	96922321	96923321	377	0
chr10	96957729	96958729	378	0
chr10	97488281	97489281	379	1
chr10	98197261	98198261	380	0
chr10	98217341	98218341	381	0
chr10	98279929	98280929	382	0
chr10	98505394	98506394	383	1
chr10	99052105	99053105	384	1
chr10	99423710	99424710	385	0
chr10	99475107	99476107	386	1
chr10	99749151	99750151	387	0
chr10	101379459	101380459	388	1
chr10	101443331	101444331	389	0
chr10	101539449	101540449	390	1
chr10	101692906	101693906	391	0
chr10	101785306	101786306	392	0
chr10	102284144	102285144	393	0
chr10	102712109	102713109	394	1
chr10	102921908	102922908	395	1
chr10	103104277	103105277	396	0
chr10	103531740	103532740	397	0
chr10	103969129	103970129	398	1
chr10	104249719	104250719	399	1
chr10	104569315	104570315	400	1
chr10	104569755	104570755	401	1
chr10	104570695	104571695	402	0
chr10	104743837	104744837	403	1
chr10	106136716	106137716	404	1
chr10	106164760	106165760	405	1
chr10	106281981	106282981	406	1
chr10	106402266	106403266	407	1
chr10	106444025	106445025	408	0
chr10	106600954	106601954	409	0
chr10	107584788	107585788	410	0
chr10	107728260	107729260	411	1
chr10	107861892	107862892	412	1
chr10	108476731	108477731	413	1
chr10	108779115	108780115	414	1
chr10	108925446	108926446	415	0
chr10	109408873	109409873	416	0
chr10	109440405	109441405	417	1
chr10	109440938	109441938	418	1
chr10	110076999	110077999	419	0
